Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,phase_sync_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,max_repeated_frames,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_frag_inst_per_pixel,avg_vert_inst_per_pixel,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,dynres_recommendation_percentage,dynres_recommendation_width,dynres_recommendation_height
240015,526,408,66,44,9999,0,1500,0,3813,7500,3,2,1651,492,2000,1,0,1,73,72,22,0,0,0,0,0,2192,2288,858,1707,0,15,31,31,26,4,10,15,0,0,19,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
241015,526,408,66,44,9999,0,1500,0,3813,7500,3,2,1651,456,2000,1,0,1,73,72,21,0,0,0,0,0,2192,2288,894,1720,0,19,33,42,26,5,10,19,0,0,20,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
242015,526,408,66,44,9999,0,1500,0,3813,7500,3,2,1651,456,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,1124,1718,0,19,47,35,33,9,10,19,0,0,21,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
243016,526,408,66,44,9999,0,1500,0,3813,7500,3,2,1651,456,2000,1,0,1,73,72,21,0,0,0,0,0,2192,2288,1035,1722,0,23,33,42,26,9,14,23,0,0,21,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
244016,526,408,66,44,9999,0,1500,0,3813,7500,3,2,1651,456,2000,1,0,1,72,72,22,0,0,0,0,0,2192,2288,1021,1726,0,19,45,42,36,14,14,19,0,0,21,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
245016,526,408,66,44,9999,0,1500,0,3783,7500,3,2,1651,456,2000,1,0,1,73,72,22,0,0,0,0,0,2192,2288,1190,1727,0,27,39,47,38,13,14,27,0,0,22,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
246016,526,408,66,44,9999,0,1500,0,3783,7500,4,3,1651,456,2000,1,0,1,73,72,23,0,0,2,0,0,2192,2288,2403,2893,0,75,94,89,89,75,63,60,0,0,32,0,0,12002,607,0,370,0,370,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
247016,526,408,66,44,9999,0,1500,0,3783,7500,4,3,1920,545,2000,1,0,1,72,72,25,0,0,0,0,0,2192,2288,1729,2483,0,36,63,63,60,28,36,35,0,0,30,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
248023,526,408,66,44,9999,0,1500,0,3783,7500,4,3,1920,545,2000,1,0,1,72,72,24,0,0,1,0,0,2192,2288,1916,2610,0,85,89,85,84,85,75,71,0,0,33,0,0,12002,607,0,370,0,370,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
249016,526,408,66,44,9999,0,1500,0,3783,7500,4,3,1920,545,2000,1,0,1,73,72,25,0,0,0,0,0,2192,2288,2852,2640,0,33,64,69,55,11,22,33,0,0,36,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
250016,526,408,66,44,9999,0,1500,0,3783,7500,4,3,1920,545,2000,1,0,1,72,72,25,0,0,0,0,0,2192,2288,1974,2578,0,61,63,64,61,61,36,47,0,0,34,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
251016,526,408,66,44,9999,0,1500,0,3783,7500,4,3,1920,545,2000,1,0,1,72,72,24,0,0,0,0,0,2192,2288,1832,2562,0,30,52,60,44,18,28,30,0,0,32,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
252016,526,408,66,44,9999,0,1500,0,3783,7500,4,3,1920,545,2000,1,0,1,72,72,23,0,0,0,0,0,2192,2288,1547,2564,0,28,55,52,42,23,25,28,0,0,32,0,0,12002,607,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
253030,481,402,66,44,9999,0,1500,0,3783,7500,4,3,1920,545,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,1783,2549,0,31,55,55,52,22,28,31,0,0,33,0,0,12002,600,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
254016,481,402,66,44,9999,0,1500,0,3783,7500,4,3,1920,545,2000,1,0,1,72,72,23,0,0,0,0,0,2192,2288,1580,2571,0,25,50,55,52,10,19,25,0,0,31,0,0,12002,600,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
255017,481,402,66,44,9999,0,1500,0,3800,7500,4,3,1920,545,2000,1,0,1,72,72,23,0,0,0,0,0,2192,2288,1789,2580,0,38,63,64,55,25,23,38,0,0,33,0,0,12002,600,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
256016,481,402,66,44,9999,0,1500,0,3800,7500,4,3,1920,545,2000,1,0,1,73,72,24,0,0,0,0,0,2192,2288,1644,2550,0,28,63,60,55,23,21,28,0,0,31,0,0,12002,600,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
257017,481,402,66,44,9999,0,1500,0,3800,7500,4,3,1920,545,2000,1,0,1,72,72,23,0,0,0,0,0,2192,2288,1656,2556,0,33,66,63,57,31,28,33,0,0,32,0,0,12002,600,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
258017,481,402,66,44,9999,0,1500,0,3800,7500,4,3,1920,545,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,2445,2540,0,50,47,42,55,36,44,50,0,0,33,0,0,12002,600,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
259021,481,402,66,44,9999,0,1500,0,3800,7500,4,3,2361,545,2000,1,0,1,73,72,25,5,0,0,0,0,2192,2288,2616,2662,0,52,100,100,100,52,50,50,0,0,38,0,0,12002,600,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
260022,481,402,66,44,9999,0,1500,0,3800,7500,4,3,2361,545,2000,1,0,1,73,72,24,0,0,0,0,0,2192,2288,3122,2694,0,82,100,100,100,82,77,81,0,0,38,0,0,12002,600,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
261017,481,402,66,44,9999,0,1500,0,3800,7500,4,3,2361,545,2000,1,0,1,73,72,25,0,0,2,0,0,2192,2288,2579,2698,0,77,100,95,95,77,77,77,0,0,38,0,0,12002,600,0,370,0,370,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
262017,481,402,66,44,9999,0,1500,0,3800,7500,4,3,2361,545,2000,1,0,1,72,72,25,0,0,0,0,0,2192,2288,2495,2675,0,59,100,100,94,44,59,44,0,0,39,0,0,12002,600,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
263017,481,402,66,44,9999,0,1500,0,3800,7500,4,3,1920,545,2000,1,0,1,73,72,25,0,0,0,0,0,2192,2288,2342,2665,0,55,90,94,91,55,52,52,0,0,37,0,0,12002,600,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
264017,481,402,66,44,9999,0,1500,0,3800,7500,4,3,1920,545,2000,1,0,1,72,72,25,0,0,0,0,0,2192,2288,2185,2652,0,63,100,100,100,63,52,55,0,0,37,0,0,12002,600,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
265027,481,402,66,44,9999,0,1500,0,3800,7500,4,3,1920,545,2000,1,0,1,72,72,24,0,0,0,0,0,2192,2288,2890,2744,0,60,95,100,100,44,50,60,0,0,40,0,0,12002,600,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
266018,481,402,66,44,9999,0,1500,0,3745,7500,4,3,1920,545,2000,1,0,1,72,72,24,0,0,0,0,0,2192,2288,2435,2693,0,50,100,100,94,50,42,36,0,0,38,0,0,12002,600,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
267018,481,402,66,44,9999,0,1500,0,3745,7500,4,3,1920,545,2000,1,0,1,72,72,23,0,0,0,0,0,2192,2288,1879,2712,0,52,100,100,100,36,40,52,0,0,35,0,0,12002,600,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
268018,481,402,65,46,9999,0,1500,0,3741,7500,4,3,1920,545,2000,1,0,1,72,72,23,0,0,0,0,0,2192,2288,1852,2715,0,80,100,100,100,72,80,73,0,0,35,0,0,12002,600,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
269018,481,402,65,46,9999,0,1500,0,3741,7500,4,3,1920,545,2000,1,0,1,72,72,24,0,0,0,0,0,2192,2288,2265,2653,0,47,91,89,94,39,42,47,0,0,36,0,0,12002,600,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
270018,481,402,65,46,9999,0,1500,0,3741,7500,4,3,1920,545,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,2233,2676,0,35,66,69,60,35,31,33,0,0,37,0,0,12002,600,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
271018,481,402,65,46,9999,0,1500,0,3741,7500,4,3,1920,545,2000,1,0,1,73,72,24,0,0,0,0,0,2192,2288,2199,2656,0,36,62,77,64,33,26,36,0,0,36,0,0,12002,600,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
272018,481,402,65,46,9999,0,1500,0,3741,7500,4,3,1920,545,2000,1,0,1,72,72,23,0,0,0,0,0,2192,2288,1778,2687,0,30,52,52,50,19,19,30,0,0,33,0,0,12002,600,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
273036,399,387,65,46,9999,0,1500,0,3741,7500,4,3,1920,545,2000,1,0,1,72,72,24,0,0,0,0,0,2192,2288,2070,2690,0,33,50,63,47,33,28,30,0,0,35,0,0,12002,582,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
274018,399,387,65,46,9999,0,1500,0,3741,7500,4,3,1920,545,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,2263,2649,0,38,63,66,57,30,26,38,0,0,36,0,0,12002,582,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
275023,399,387,65,46,9999,0,1500,0,3788,7500,4,3,1920,545,2000,1,0,1,73,72,24,0,0,0,0,0,2192,2288,1721,2697,0,36,69,75,61,28,33,36,0,0,33,0,0,12002,582,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
276019,399,387,65,46,9999,0,1500,0,3788,7500,4,3,1920,545,2000,1,0,1,72,72,23,0,0,0,0,0,2192,2288,2028,2758,0,42,69,76,66,19,22,42,0,0,36,0,0,12002,582,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
277019,399,387,65,46,9999,0,1500,0,3788,7500,4,3,1920,545,2000,1,0,1,72,72,23,0,0,0,0,0,2192,2288,2074,2744,0,39,55,57,42,10,16,39,0,0,34,0,0,12002,582,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
278019,399,387,65,46,9999,0,1500,0,3788,7500,4,3,1920,545,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,2191,2754,0,38,55,57,54,27,28,38,0,0,35,0,0,12002,582,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
279020,399,387,65,46,9999,0,1500,0,3788,7500,4,3,1920,545,2000,1,0,1,73,72,22,0,0,0,0,0,2192,2288,1962,2723,0,35,64,61,60,28,25,35,0,0,35,0,0,12002,582,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
280020,399,387,65,46,9999,0,1500,0,3788,7500,4,3,1920,545,2000,1,0,1,72,72,23,0,0,0,0,0,2192,2288,1758,2632,0,71,78,89,77,57,64,71,0,0,32,0,0,12002,582,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
281019,399,387,65,46,9999,0,1500,0,3788,7500,4,3,1920,545,2000,1,0,1,72,72,24,0,0,1,0,0,2192,2288,1875,2611,0,42,68,72,55,15,26,42,0,0,35,0,0,12002,582,0,370,0,370,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
282019,399,387,65,46,9999,0,1500,0,3788,7500,4,3,1920,545,2000,1,0,1,72,72,24,0,0,0,0,0,2192,2288,1909,2616,0,31,60,66,55,19,30,31,0,0,34,0,0,12002,582,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
283019,399,387,65,46,9999,0,1500,0,3788,7500,4,3,1920,545,2000,1,0,1,73,72,24,0,0,0,0,0,2192,2288,1700,2532,0,36,50,59,42,14,15,36,0,0,32,0,0,12002,582,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
284019,399,387,65,46,9999,0,1500,0,3788,7500,4,3,1920,545,2000,1,0,1,72,72,23,0,0,0,0,0,2192,2288,1961,2576,0,33,61,68,55,15,33,31,0,0,34,0,0,12002,582,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
285020,399,387,65,46,9999,0,1500,0,3788,7500,4,3,1920,545,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,2126,2614,0,69,69,77,71,44,59,69,0,0,34,0,0,12002,582,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
286019,399,387,65,46,9999,0,1500,0,3777,7500,4,3,1920,545,2000,1,0,1,72,72,24,0,0,0,0,0,2192,2288,1898,2588,0,30,60,64,55,19,27,30,0,0,32,0,0,12002,582,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
287020,399,387,65,46,9999,0,1500,0,3777,7500,4,3,1920,545,2000,1,0,1,73,72,24,0,0,0,0,0,2192,2288,1607,2600,0,23,50,72,38,10,19,23,0,0,31,0,0,12002,582,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
288019,399,387,65,46,9999,0,1500,0,3777,7500,4,3,1920,545,2000,1,0,1,72,72,23,0,0,0,0,0,2192,2288,1655,2578,0,27,47,52,44,5,14,27,0,0,32,0,0,12002,582,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
289019,399,387,65,46,9999,0,1500,0,3777,7500,4,3,1920,545,2000,1,0,1,72,72,30,4,0,3,0,0,2192,2288,1871,2607,0,26,66,72,55,14,23,26,0,0,35,0,0,12002,582,0,370,0,370,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
290019,399,387,65,46,9999,0,1500,0,3777,7500,4,3,1920,545,2000,1,0,1,72,72,30,0,0,0,0,0,2192,2288,2242,2606,0,31,72,78,64,15,31,26,0,0,36,0,0,12002,582,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
291019,399,387,65,46,9999,0,1500,0,3777,7500,4,3,1920,545,2000,1,0,1,72,72,28,0,0,0,0,0,2192,2288,2053,2608,0,31,57,66,47,19,15,31,0,0,33,0,0,12002,582,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
292020,399,387,65,46,9999,0,1500,0,3777,7500,4,3,1920,545,2000,1,0,1,72,72,25,0,0,0,0,0,2192,2288,1803,2594,0,42,64,78,68,36,39,42,0,0,33,0,0,12002,582,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
293034,420,388,65,46,9999,0,1500,0,3777,7500,4,3,1920,545,2000,1,0,1,72,72,24,0,0,0,0,0,2192,2288,1602,2588,0,19,47,50,44,19,19,11,0,0,31,0,0,12002,584,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
294020,420,388,65,46,9999,0,1500,0,3777,7500,4,3,1920,545,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,1577,2586,0,31,55,55,54,19,14,31,0,0,31,0,0,12002,584,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
295020,420,388,65,46,9999,0,1500,0,3777,7500,4,3,1920,545,2000,1,0,1,72,72,24,0,0,0,0,0,2192,2288,1651,2552,0,21,50,61,50,14,14,21,0,0,31,0,0,12002,584,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
296020,420,388,65,46,9999,0,1500,0,3762,7500,4,3,1920,545,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,1667,2584,0,28,57,60,44,23,19,28,0,0,31,0,0,12002,584,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
297020,420,388,65,46,9999,0,1500,0,3762,7500,4,3,1920,545,2000,1,0,1,73,72,24,0,0,0,0,0,2192,2288,1921,2811,27,47,69,75,75,47,31,39,0,0,34,0,0,12002,584,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,130,100,2192,2288
298020,420,388,65,46,9999,0,1500,0,3762,7500,4,3,1920,545,2000,1,0,1,72,72,23,3,0,0,0,0,2192,2288,1614,2587,0,39,55,63,44,14,14,39,0,0,31,0,0,12002,584,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
299020,420,388,65,46,9999,0,1500,0,3762,7500,4,3,1920,545,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,1595,2535,0,31,55,61,50,19,26,31,0,0,31,0,0,12002,584,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
300020,420,388,65,46,9999,0,1500,0,3792,7500,4,3,1920,545,2000,1,0,1,72,72,23,0,0,0,0,0,2192,2288,1556,2515,0,25,52,61,42,19,14,25,0,0,31,0,0,12002,584,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
301020,420,388,65,46,9999,0,1500,0,3792,7500,4,3,1920,545,2000,1,0,1,73,72,23,0,0,0,0,0,2192,2288,1558,2533,0,28,47,61,52,21,15,28,0,0,31,0,0,12002,584,0,370,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,100,2192,2288
